"","age","age2","female","clase","p6210","relab","p6210s1","college","cotPension","cuentaPropia","estrato1","fex_c","formal","fweight","hoursWorkUsual","inglabo","ingtot","impa","isa","maxEducLevel","mes","microEmpresa","oficio","p6050","p6426","y_ingLab_m","y_ingLab_m_ha","y_salarySec_m","y_salary_m_hu","y_total_m","y_total_m_ha"
"143",55,3025,0,1,5,4,11,1,2,1,2,276.670284701826,0,277,48,0,1500000,0,0,6,1,1,98,1,6,NA,NA,NA,NA,NA,NA
"144",27,729,0,1,6,1,5,0,1,0,3,238.362792140527,1,238,45,3150000,3150000,3150000,0,7,1,0,8,3,48,3150000,16333.3330078125,NA,14000,3150000,16333.3330078125
"145",59,3481,0,1,3,1,4,0,1,0,3,238.362792140527,1,238,48,1166473.33333333,1426473.33333333,1166473.33333333,0,3,1,0,45,1,336,1166473.375,5670.3564453125,NA,4861.111328125,1166473.375,5670.3564453125
"146",57,3249,1,1,3,3,5,0,1,0,3,238.362792140527,1,238,40,1300000,1300000,1300000,0,4,1,1,54,2,12,1300000,7583.33349609375,NA,7000,1300000,7583.33349609375
"147",61,3721,1,1,3,4,2,0,2,1,3,296.659572598165,0,297,48,450000,450000,450000,0,3,1,1,55,2,60,NA,NA,NA,NA,450000,2187.5
"148",52,2704,0,1,3,4,5,0,2,1,3,296.659572598165,0,297,48,8e+05,8e+05,8e+05,0,4,1,1,61,1,78,NA,NA,NA,NA,8e+05,3888.88891601562
"149",43,1849,0,1,5,1,11,1,2,0,3,194.208921972393,0,194,65,8e+05,8e+05,8e+05,0,6,1,1,84,1,24,8e+05,2871.794921875,NA,2871.794921875,8e+05,2871.794921875
"150",42,1764,0,1,6,1,1,0,1,0,2,263.1506421975,1,263,48,1403806.66666667,1403806.66666667,1403806.66666667,0,7,1,0,58,1,43,1403806.625,6824.06005859375,NA,5833.33349609375,1403806.625,6824.06005859375
"151",50,2500,1,1,6,4,2,0,2,1,3,201.182391770539,0,201,28,350000,1130000,350000,0,7,1,1,44,1,24,NA,NA,NA,NA,350000,2916.66674804688
"152",26,676,1,1,6,1,4,0,2,0,4,241.981809536919,0,242,60,3e+06,3e+06,3e+06,0,7,1,1,45,3,7,3e+06,11666.6669921875,NA,11666.6669921875,3e+06,11666.6669921875
"153",48,2304,1,1,4,5,9,0,2,0,4,241.981809536919,0,242,60,4e+06,5e+06,4e+06,0,5,1,1,41,1,7,NA,NA,NA,NA,4e+06,15555.5556640625
"154",36,1296,0,1,5,4,11,1,2,1,3,254.687742271476,0,255,70,1250000,1250000,1250000,0,6,1,1,84,1,24,NA,NA,NA,NA,1250000,4166.66650390625
"155",22,484,0,1,5,1,11,1,1,0,2,222.903256725315,1,223,48,820857,820857,820857,0,6,1,0,58,4,13,820857,3990.27709960938,NA,3586.12426757812,820857,3990.27709960938
"156",44,1936,0,1,6,1,5,0,1,0,3,184.880607330631,1,185,50,0,1408000,0,0,7,1,0,21,3,13,NA,NA,NA,NA,NA,NA
"157",41,1681,1,1,6,1,5,0,1,0,3,184.880607330631,1,185,48,3250000,3250000,3250000,0,7,1,0,39,3,120,3250000,15798.611328125,NA,14583.3330078125,3250000,15798.611328125
"158",73,5329,0,1,3,6,2,0,2,0,2,285.729451549023,0,286,60,NA,91666.6666666667,NA,0,3,1,1,45,1,12,NA,NA,NA,NA,NA,NA
"159",44,1936,1,1,5,1,11,1,1,0,2,285.729451549023,1,286,48,1254000,1254000,1254000,0,6,1,0,90,3,144,1254000,6095.83349609375,NA,4375,1254000,6095.83349609375
"160",21,441,0,1,6,1,2,0,1,0,2,285.729451549023,1,286,48,1383140,1383140,1383140,0,7,1,0,55,4,12,1383140,6723.59716796875,NA,5833.33349609375,1383140,6723.59716796875
"161",19,361,0,1,5,2,11,1,1,0,2,285.729451549023,1,286,48,5e+05,5e+05,5e+05,0,6,1,0,58,4,11,5e+05,2430.5556640625,NA,2430.5556640625,5e+05,2430.5556640625
"162",37,1369,0,1,5,4,10,1,2,1,2,285.729451549023,0,286,60,8e+05,8e+05,8e+05,0,6,1,1,37,9,4,NA,NA,NA,NA,8e+05,3111.11108398438
"163",39,1521,1,1,6,1,3,0,1,0,2,285.729451549023,1,286,48,991333.416666667,991333.416666667,941333.416666667,50000,7,1,0,79,3,20,991333.4375,2360.31762695312,50000,3586.12426757812,991333.4375,2360.31762695312
"164",19,361,0,1,5,2,11,1,1,0,2,234.707409371681,1,235,70,3e+05,3e+05,3e+05,0,6,1,0,58,4,5,3e+05,1000,NA,1000,3e+05,1000
"165",59,3481,0,1,6,1,4,0,1,0,4,199.281751751171,1,199,48,7984166.66666667,8272166.66666667,7984166.66666667,0,7,1,1,3,1,72,7984166.5,38811.921875,NA,35826.390625,7984166.5,38811.921875
"166",53,2809,1,1,6,1,5,0,1,0,4,199.281751751171,1,199,48,972394.166666667,1260394.16666667,972394.166666667,0,7,1,1,51,2,72,972394.1875,4726.916015625,NA,3990.2431640625,972394.1875,4726.916015625
"167",51,2601,1,1,6,2,13,0,1,0,4,250.166944786892,1,250,60,1.2e+07,1.2e+07,1e+07,2e+06,7,1,0,21,3,9,1.2e+07,44444.4453125,2e+06,38888.890625,1.2e+07,44444.4453125
"168",50,2500,0,1,6,4,5,0,2,1,4,250.166944786892,0,250,60,2500000,2500000,2500000,0,7,1,1,45,3,10,NA,NA,NA,NA,2500000,9722.22265625
"169",31,961,0,1,6,1,5,0,1,0,4,218.683389607824,1,219,48,2683333.33333333,2683333.33333333,2683333.33333333,0,7,1,1,2,3,60,2683333.25,13043.9814453125,NA,12152.77734375,2683333.25,13043.9814453125
"170",56,3136,1,1,6,5,3,0,2,0,4,218.683389607824,0,219,30,3e+06,3e+06,3e+06,0,7,1,0,51,2,360,NA,NA,NA,NA,3e+06,23333.333984375
"171",58,3364,0,1,6,5,3,0,2,0,4,218.683389607824,0,219,40,3e+06,3e+06,3e+06,0,7,1,0,42,1,360,NA,NA,NA,NA,3e+06,17500
"172",28,784,1,1,6,1,5,0,1,0,4,218.683389607824,1,219,36,1623333.33333333,1623333.33333333,1623333.33333333,0,7,1,0,39,3,1,1623333.375,10521.60546875,NA,9657.4072265625,1623333.375,10521.60546875
"173",55,3025,0,1,5,4,11,1,2,1,3,317.469702468205,0,317,48,0,5e+05,0,0,6,1,1,81,1,120,NA,NA,NA,NA,NA,NA
"174",50,2500,1,1,5,4,11,1,2,1,3,317.469702468205,0,317,40,1200000,1200000,6e+05,6e+05,6,1,1,41,2,4,NA,NA,6e+05,NA,6e+05,3500
"175",26,676,0,1,6,1,5,0,1,0,3,211.987684485728,1,212,48,1300000,1300000,1300000,0,7,1,0,2,3,24,1300000,6319.4443359375,NA,6319.4443359375,1300000,6319.4443359375
"176",46,2116,1,1,4,4,9,0,2,1,3,211.987684485728,0,212,40,450000,450000,450000,0,5,1,1,55,2,48,NA,NA,NA,NA,450000,2625
"177",58,3364,0,1,3,4,1,0,2,1,3,211.987684485728,0,212,48,9e+05,9e+05,9e+05,0,3,1,1,93,1,480,NA,NA,NA,NA,9e+05,4375
"178",57,3249,1,1,6,2,7,0,1,0,2,234.119759331995,1,234,40,1550000,1550000,1550000,0,7,1,0,13,3,240,1550000,9041.6669921875,NA,9041.6669921875,1550000,9041.6669921875
"179",49,2401,1,1,6,1,3,0,1,0,3,234.707409371681,1,235,60,6e+05,6e+05,6e+05,0,7,1,1,77,1,1,6e+05,2333.33325195312,NA,2333.33325195312,6e+05,2333.33325195312
"180",58,3364,1,1,6,2,2,0,1,0,2,238.649511813122,1,239,48,3375000,3375000,3375000,0,7,1,0,39,1,120,3375000,16406.25,NA,14583.3330078125,3375000,16406.25
"181",55,3025,1,1,4,4,8,0,2,1,3,236.196839499559,0,236,40,4e+05,4e+05,4e+05,0,5,1,1,45,1,50,NA,NA,NA,NA,4e+05,2333.33325195312
"182",25,625,0,1,5,1,11,1,1,0,3,236.196839499559,1,236,48,883357,1033357,883357,0,6,1,0,87,3,12,883357,4294.0966796875,NA,3586.12426757812,883357,4294.0966796875
"183",29,841,1,1,3,4,5,0,2,1,2,303.383478860131,0,303,70,6e+05,6e+05,6e+05,0,4,1,1,41,2,60,NA,NA,NA,NA,6e+05,2000
"184",36,1296,0,1,5,4,10,1,2,1,2,303.383478860131,0,303,54,8e+05,8e+05,8e+05,0,6,1,1,41,1,6,NA,NA,NA,NA,8e+05,3456.7900390625
"185",51,2601,1,1,3,4,5,0,2,1,3,245.92391197836,0,246,45,360000,360000,360000,0,4,1,1,55,3,4,NA,NA,NA,NA,360000,1866.66662597656
"186",26,676,1,1,6,1,5,0,1,0,3,337.736755040595,1,338,48,2654000,2837333.33333333,2654000,0,7,1,0,2,1,3,2654000,12901.388671875,NA,9722.22265625,2654000,12901.388671875
"187",57,3249,1,1,1,4,0,0,2,1,1,234.119759331995,0,234,48,3e+05,3e+05,150000,150000,1,1,1,55,5,240,NA,NA,150000,NA,150000,530.303039550781
"188",51,2601,0,1,5,1,11,1,2,0,3,254.687742271476,0,255,48,1500000,1500000,1500000,0,6,1,1,91,1,6,1500000,7291.66650390625,NA,7291.66650390625,1500000,7291.66650390625
"189",45,2025,0,1,5,1,11,1,1,0,3,205.425424579072,1,205,70,781000,781000,781000,0,6,1,1,98,1,3,781000,2603.33325195312,NA,2603.33325195312,781000,2603.33325195312
"190",38,1444,0,1,5,1,11,1,1,0,2,194.208921972393,1,194,48,916666.666666667,916666.666666667,916666.666666667,0,6,1,0,98,1,60,916666.6875,4456.0185546875,NA,4131.9443359375,916666.6875,4456.0185546875
"191",39,1521,0,1,6,4,6,0,1,1,1,254.687742271476,1,255,72,1500000,1500000,1500000,0,7,1,1,79,1,5,NA,NA,NA,NA,1500000,4861.111328125
"192",36,1296,0,1,6,2,6,0,1,0,3,263.1506421975,1,263,54,5287500,5287500,5287500,0,7,1,0,8,1,54,5287500,22847.22265625,NA,20308.642578125,5287500,22847.22265625
"193",20,400,0,1,4,1,9,0,2,0,1,194.208921972393,0,194,50,5e+05,650000,5e+05,0,5,1,1,98,3,9,5e+05,2333.33325195312,NA,2333.33325195312,5e+05,2333.33325195312
"194",47,2209,0,1,3,4,1,0,2,1,1,194.208921972393,0,194,60,1300000,1300000,1300000,0,3,1,1,98,1,12,NA,NA,NA,NA,1300000,5055.5556640625
"195",49,2401,1,1,4,4,7,0,2,1,1,194.208921972393,0,194,24,3e+05,3e+05,3e+05,0,5,1,1,41,2,3,NA,NA,NA,NA,3e+05,2916.66674804688
"196",53,2809,1,1,6,1,7,0,1,0,4,241.981809536919,1,242,56,1.8e+07,1.8e+07,1.8e+07,0,7,1,0,6,1,240,1.8e+07,75000,NA,75000,1.8e+07,75000
"197",27,729,1,1,6,4,5,0,1,1,4,241.981809536919,1,242,60,1500000,1500000,1500000,0,7,1,1,16,3,24,NA,NA,NA,NA,1500000,5833.33349609375
"198",22,484,0,1,5,1,11,1,1,0,2,234.707409371681,1,235,72,820857,820857,820857,0,6,1,0,39,4,8,820857,2660.18481445312,NA,2390.74951171875,820857,2660.18481445312
"199",50,2500,1,1,4,4,7,0,2,1,2,234.707409371681,0,235,36,150000,150000,150000,0,5,1,1,92,3,60,NA,NA,NA,NA,150000,972.222229003906
"200",46,2116,0,1,3,1,5,0,1,0,1,341.979787849128,1,342,48,820857,820857,820857,0,4,1,1,95,1,3,820857,3990.27709960938,NA,3586.12426757812,820857,3990.27709960938
"201",42,1764,0,1,4,4,7,0,2,1,1,251.934139590821,0,252,48,8e+05,8e+05,8e+05,0,5,1,1,51,1,14,NA,NA,NA,NA,8e+05,3888.88891601562
"202",18,324,0,1,5,1,10,1,1,0,1,251.934139590821,1,252,54,862357,862357,862357,0,6,1,1,89,3,4,862357,3726.23388671875,NA,3187.666015625,862357,3726.23388671875
"203",27,729,1,1,5,1,11,1,1,0,2,412.346033574731,1,412,48,849857,849857,849857,0,6,1,0,79,3,5,849857,4131.24951171875,NA,3586.12426757812,849857,4131.24951171875
"204",52,2704,1,1,6,1,2,0,1,0,2,412.346033574731,1,412,48,1226473.33333333,1226473.33333333,1226473.33333333,0,7,1,0,59,1,264,1226473.375,5962.0234375,NA,4861.111328125,1226473.375,5962.0234375
"205",64,4096,0,1,4,4,6,0,2,1,1,218.373504244188,0,218,40,90000,90000,90000,0,5,1,1,45,1,48,NA,NA,NA,NA,90000,525
"206",55,3025,1,1,5,3,10,1,2,0,2,254.386811904384,0,254,48,250000,550000,250000,0,6,1,1,54,1,84,250000,1215.27783203125,NA,1215.27783203125,250000,1215.27783203125
"207",37,1369,0,1,6,1,2,0,1,0,2,205.425424579072,1,205,48,1300000,1300000,1300000,0,7,1,0,19,1,12,1300000,6319.4443359375,NA,6319.4443359375,1300000,6319.4443359375
"208",46,2116,1,1,6,4,3,0,1,1,2,205.425424579072,1,205,48,8e+05,1450000,8e+05,0,7,1,1,54,2,60,NA,NA,NA,NA,8e+05,3888.88891601562
"209",63,3969,0,1,3,1,3,0,1,0,1,238.640556816578,1,239,48,833333.333333333,833333.333333333,833333.333333333,0,3,1,0,83,1,176,833333.3125,4050.92578125,NA,3888.88891601562,833333.3125,4050.92578125
"210",49,2401,1,1,3,3,5,0,2,0,2,239.228206856264,0,239,30,6e+05,750000,6e+05,0,4,1,1,54,1,2,6e+05,4666.66650390625,NA,4666.66650390625,6e+05,4666.66650390625
"211",22,484,0,1,5,1,11,1,2,0,2,239.228206856264,0,239,48,850000,850000,850000,0,6,1,0,59,3,0,850000,4131.9443359375,NA,4131.9443359375,850000,4131.9443359375
"212",44,1936,0,1,6,1,3,0,1,0,2,247.126622433643,1,247,48,1155000,1155000,1155000,0,7,1,0,36,3,36,975000,4739.58349609375,NA,4375,975000,4739.58349609375
"213",23,529,0,1,5,1,11,1,1,0,1,232.254737058118,1,232,48,850023.666666667,850023.666666667,850023.666666667,0,6,1,0,39,3,7,850023.6875,4132.0595703125,NA,3586.12426757812,850023.6875,4132.0595703125
"214",28,784,0,1,3,1,2,0,2,0,1,232.254737058118,0,232,60,7e+05,7e+05,7e+05,0,3,1,0,39,2,6,7e+05,2722.22216796875,NA,2722.22216796875,7e+05,2722.22216796875
"215",41,1681,0,1,4,1,9,0,1,0,1,340.862712842107,1,341,48,820857,820857,820857,0,5,1,0,58,1,48,820857,3990.27709960938,NA,3586.12426757812,820857,3990.27709960938
"216",45,2025,0,1,5,1,11,1,1,0,2,194.208921972393,1,194,48,1087140,1087140,1087140,0,6,1,0,98,1,360,1087140,5284.70849609375,NA,4375,1087140,5284.70849609375
"217",44,1936,1,1,5,1,11,1,1,0,2,194.208921972393,1,194,45,1025640,1025640,1025640,0,6,1,1,32,2,300,1025640,5318.13330078125,NA,4511.111328125,1025640,5318.13330078125
"218",40,1600,0,1,6,1,2,0,1,0,2,341.979787849128,1,342,50,1266666.66666667,1266666.66666667,1266666.66666667,0,7,1,0,21,1,60,1266666.625,5911.11083984375,NA,5600,1266666.625,5911.11083984375
"219",34,1156,1,1,6,1,2,0,1,0,2,341.979787849128,1,342,45,1132300,1132300,1132300,0,7,1,0,3,2,132,1132300,5871.18505859375,NA,4666.66650390625,1132300,5871.18505859375
"220",26,676,0,1,5,1,11,1,1,0,3,388.4724156604,1,388,60,866690.333333333,866690.333333333,866690.333333333,0,6,1,1,33,1,8,866690.3125,3370.46240234375,NA,2868.8994140625,866690.3125,3370.46240234375
"221",23,529,1,1,5,1,11,1,1,0,3,388.4724156604,1,388,40,941357,941357,941357,0,6,1,0,55,2,12,941357,5491.2490234375,NA,4303.34912109375,941357,5491.2490234375
"222",44,1936,0,1,3,1,5,0,2,0,3,263.1506421975,0,263,45,8e+05,950000,8e+05,0,4,1,0,51,1,24,8e+05,4148.14794921875,NA,4148.14794921875,8e+05,4148.14794921875
"223",20,400,1,1,5,1,11,1,2,0,3,259.067962336687,0,259,48,9e+05,9e+05,9e+05,0,6,1,1,45,9,4,9e+05,4375,NA,4375,9e+05,4375
"224",44,1936,0,1,3,1,5,0,1,0,3,259.067962336687,1,259,48,911333.416666667,911333.416666667,911333.416666667,0,4,1,1,45,1,24,911333.4375,4430.09326171875,NA,3586.12426757812,911333.4375,4430.09326171875
"225",20,400,0,1,4,1,8,0,2,0,3,259.067962336687,0,259,50,9e+05,9e+05,9e+05,0,5,1,1,45,9,36,9e+05,4200,NA,4200,9e+05,4200
"226",21,441,0,1,5,1,11,1,1,0,3,259.067962336687,1,259,48,1316473.33333333,1316473.33333333,1316473.33333333,0,6,1,0,92,3,24,1316473.375,6399.5234375,NA,4861.111328125,1316473.375,6399.5234375
"227",22,484,0,1,5,1,11,1,1,0,3,259.067962336687,1,259,40,0,1183333,0,0,6,1,1,45,3,36,NA,NA,NA,NA,NA,NA
"228",29,841,0,1,4,1,7,0,2,0,1,349.876106671403,0,350,90,0,1037140,0,0,5,1,1,98,1,96,NA,NA,NA,NA,NA,NA
"229",24,576,0,1,6,4,5,0,1,1,3,247.691106782289,1,248,40,2800000,2800000,2800000,0,7,1,0,5,1,1,NA,NA,NA,NA,2800000,16333.3330078125
"230",38,1444,1,1,5,1,11,1,2,0,2,205.425424579072,0,205,28,5e+05,5e+05,5e+05,0,6,1,1,51,2,48,5e+05,4166.66650390625,NA,4166.66650390625,5e+05,4166.66650390625
"231",43,1849,0,1,5,1,11,1,2,0,2,205.425424579072,0,205,40,8e+05,8e+05,8e+05,0,6,1,0,37,1,24,8e+05,4666.66650390625,NA,4666.66650390625,8e+05,4666.66650390625
"232",32,1024,0,1,5,1,11,1,1,0,2,303.383478860131,1,303,48,1e+06,1e+06,1e+06,0,6,1,1,45,1,12,1e+06,4861.111328125,NA,4861.111328125,1e+06,4861.111328125
"233",44,1936,1,1,5,4,11,1,2,1,2,299.140446051598,0,299,24,760000,776666.666666667,5e+05,260000,6,1,1,45,1,9,NA,NA,260000,NA,5e+05,3070.17553710938
"234",51,2601,1,1,3,3,5,0,1,0,2,239.212119655787,1,239,40,1095690.33333333,1095690.33333333,895690.333333333,2e+05,4,1,1,54,1,9,1095690.25,5113.22119140625,2e+05,4303.34912109375,1095690.25,5113.22119140625
"235",19,361,1,1,5,1,11,1,2,0,2,239.212119655787,0,239,24,160000,160000,160000,0,6,1,1,53,3,48,160000,1555.55554199219,NA,1555.55554199219,160000,1555.55554199219
"236",38,1444,1,1,3,1,5,0,1,0,2,205.425424579072,1,205,60,1166473.33333333,1286473.33333333,1166473.33333333,0,4,1,0,53,1,48,1166473.375,4536.28515625,NA,3888.88891601562,1166473.375,4536.28515625
"237",43,1849,0,1,3,1,5,0,1,0,2,205.425424579072,1,205,54,754383.666666667,754383.666666667,754383.666666667,0,4,1,0,87,2,3,754383.6875,3259.6826171875,NA,3187.666015625,754383.6875,3259.6826171875
"238",54,2916,0,1,5,1,11,1,1,0,2,263.1506421975,1,263,40,1070857,1070857,1070857,0,6,1,0,98,1,36,920857,5371.666015625,NA,4303.34912109375,920857,5371.666015625
"239",67,4489,1,1,4,4,6,0,2,1,2,341.678857482036,0,342,30,5e+05,1650000,5e+05,0,5,1,1,79,1,204,NA,NA,NA,NA,5e+05,3888.88891601562
"240",21,441,0,1,5,1,11,1,1,0,2,247.691106782289,1,248,48,737717,737717,737717,0,6,1,0,56,1,2,737717,3586.12426757812,NA,3586.12426757812,737717,3586.12426757812
"241",43,1849,1,1,5,3,11,1,1,0,2,288.474437348191,1,288,50,882333.416666667,1032333.41666667,882333.416666667,0,6,1,1,54,1,7,882333.4375,4117.55615234375,NA,3442.67944335938,882333.4375,4117.55615234375
"242",23,529,1,1,6,1,5,0,1,0,2,288.474437348191,1,288,48,0,1419453,0,0,7,1,0,33,3,24,NA,NA,NA,NA,NA,NA
"243",43,1849,1,1,6,5,2,0,2,0,2,192.719491844515,0,193,72,1300000,1300000,1e+06,3e+05,7,1,1,41,1,144,NA,NA,3e+05,NA,1e+06,3111.11108398438
"244",37,1369,1,1,3,1,5,0,2,0,2,192.719491844515,0,193,40,3e+05,3e+05,3e+05,0,4,1,1,45,9,60,3e+05,1750,NA,1750,3e+05,1750
"245",24,576,1,1,6,1,3,0,2,0,2,192.719491844515,0,193,30,240000,240000,240000,0,7,1,1,53,3,3,240000,1866.66662597656,NA,1866.66662597656,240000,1866.66662597656
"246",46,2116,0,1,5,4,11,1,1,1,2,258.629844712917,1,259,60,0,1e+06,0,0,6,1,1,41,3,84,NA,NA,NA,NA,NA,NA
"247",43,1849,1,1,5,1,11,1,1,0,2,254.121161167727,1,254,40,1080857,1080857,900857,180000,6,1,0,55,2,6,1080857,5482.60791015625,180000,4303.34912109375,1080857,5482.60791015625
"248",43,1849,0,1,6,1,3,0,1,0,2,254.121161167727,1,254,48,1270333.41666667,1820333.41666667,1270333.41666667,0,7,1,0,33,1,99,1270333.375,6175.2314453125,NA,3586.12426757812,1270333.375,6175.2314453125
"249",33,1089,0,1,5,1,11,1,2,0,2,341.413206745379,0,341,50,8e+05,8e+05,8e+05,0,6,1,0,95,1,5,8e+05,3733.33325195312,NA,3733.33325195312,8e+05,3733.33325195312
"250",32,1024,1,1,6,1,8,0,1,0,2,245.92391197836,1,246,40,3075000,3075000,3075000,0,7,1,0,6,3,12,3075000,17937.5,NA,16916.666015625,3075000,17937.5
"251",33,1089,0,1,5,1,11,1,1,0,2,258.629844712917,1,259,50,0,1152333,0,0,6,1,0,53,3,9,NA,NA,NA,NA,NA,NA
"252",52,2704,0,1,5,1,11,1,1,0,2,205.425424579072,1,205,48,1737140,2117140,1737140,0,6,1,0,98,1,168,1737140,8444.4306640625,NA,7291.66650390625,1737140,8444.4306640625
"253",23,529,1,1,6,1,5,0,1,0,2,205.425424579072,1,205,43,1166473.33333333,1166473.33333333,1166473.33333333,0,7,1,0,33,3,36,1166473.375,6329.70068359375,NA,5426.3564453125,1166473.375,6329.70068359375
"254",35,1225,0,1,5,1,11,1,1,0,1,388.4724156604,1,388,72,859193.416666667,1389193.41666667,859193.416666667,0,6,1,0,98,1,132,859193.4375,2784.42309570312,NA,2390.74951171875,859193.4375,2784.42309570312
"255",23,529,1,1,5,1,11,1,1,0,1,247.675019581812,1,248,48,911333.416666667,911333.416666667,911333.416666667,0,6,1,0,55,1,3,911333.4375,4430.09326171875,NA,3586.12426757812,911333.4375,4430.09326171875
"256",21,441,1,1,6,1,2,0,2,0,1,189.96588916386,0,190,72,8e+05,8e+05,8e+05,0,7,1,0,59,3,36,8e+05,2592.59252929688,NA,2592.59252929688,8e+05,2592.59252929688
"257",41,1681,1,1,6,1,2,0,1,0,2,330.763285242449,1,331,48,1441333.41666667,1441333.41666667,941333.416666667,5e+05,7,1,0,59,2,36,1441333.5,4003.7041015625,5e+05,3586.12426757812,1441333.5,4003.7041015625
"258",54,2916,0,1,4,1,7,0,1,0,2,330.763285242449,1,331,48,882333.416666667,882333.416666667,882333.416666667,0,5,1,0,97,1,24,882333.4375,4289.12109375,NA,3586.12426757812,882333.4375,4289.12109375
"259",23,529,0,1,6,1,5,0,1,0,4,227.146289533848,1,227,48,2166666.66666667,2166666.66666667,2166666.66666667,0,7,1,0,42,3,24,2166666.75,10532.408203125,NA,9722.22265625,2166666.75,10532.408203125
"260",27,729,0,1,6,4,8,0,1,1,4,227.146289533848,1,227,48,4600000,4600000,4600000,0,7,1,0,2,3,6,NA,NA,NA,NA,4600000,22361.111328125
"261",57,3249,0,1,5,1,11,1,2,0,2,238.640556816578,0,239,40,8e+05,1350000,8e+05,0,6,1,1,45,1,60,8e+05,4666.66650390625,NA,4666.66650390625,8e+05,4666.66650390625
"262",35,1225,1,1,6,4,3,0,1,1,2,178.749386557181,1,179,60,660000,660000,660000,0,7,1,0,87,1,60,NA,NA,NA,NA,660000,2566.66674804688
"263",33,1089,1,1,6,1,9,0,1,0,5,250.444709462943,1,250,32,1e+07,1e+07,1e+07,0,7,1,0,6,1,48,1e+07,72916.6640625,NA,72916.6640625,1e+07,72916.6640625
"264",63,3969,0,1,5,3,11,1,2,0,3,131.653021505745,0,132,40,6e+05,6e+05,6e+05,0,6,1,1,98,2,48,6e+05,3500,NA,3500,6e+05,3500
"265",41,1681,0,1,6,1,5,0,1,0,5,303.383478860131,1,303,48,1.6e+07,2e+07,1.6e+07,0,7,1,0,21,1,136,1.6e+07,77777.78125,NA,77777.78125,1.6e+07,77777.78125
"266",38,1444,1,1,6,1,5,0,1,0,5,303.383478860131,1,303,48,8750000,8750000,8750000,0,7,1,0,30,2,24,8750000,42534.72265625,NA,41319.4453125,8750000,42534.72265625
"267",28,784,0,1,6,4,8,0,1,1,5,238.362792140527,1,238,40,3500000,5800000,3500000,0,7,1,0,58,3,3,NA,NA,NA,NA,3500000,20416.666015625
"268",45,2025,0,1,5,4,11,1,1,1,3,258.629844712917,1,259,45,2163000,2163000,2163000,0,6,1,0,13,3,10,NA,NA,NA,NA,2163000,11215.5556640625
"269",60,3600,0,1,6,1,6,0,1,0,5,218.961154283874,1,219,48,0,6437500,0,0,7,1,0,21,1,48,NA,NA,NA,NA,NA,NA
"270",49,2401,1,1,4,3,8,0,2,0,3,386.43249162925,0,386,48,9e+05,9e+05,9e+05,0,5,1,1,54,1,1,9e+05,4375,NA,4375,9e+05,4375
"271",54,2916,0,1,6,1,3,0,1,0,3,254.409977595425,1,254,48,2200000,2400000,2200000,0,7,1,0,3,1,3,2200000,10694.4443359375,NA,9722.22265625,2200000,10694.4443359375
"272",27,729,0,1,6,1,5,0,1,0,3,254.409977595425,1,254,50,1383140,1383140,1383140,0,7,1,0,2,3,12,1383140,6454.6533203125,NA,5600,1383140,6454.6533203125
"273",47,2209,0,1,3,1,5,0,1,0,3,156.163106886668,1,156,48,737717,737717,737717,0,4,1,0,93,1,48,737717,3586.12426757812,NA,3586.12426757812,737717,3586.12426757812
"274",24,576,1,1,6,1,3,0,1,0,3,156.163106886668,1,156,48,1150000,1150000,1150000,0,7,1,0,19,3,4,1150000,5590.27783203125,NA,5347.22216796875,1150000,5590.27783203125
"275",62,3844,0,1,3,1,5,0,1,0,2,238.362792140527,1,238,48,9e+05,9e+05,9e+05,0,4,1,0,81,2,480,9e+05,4375,NA,4375,9e+05,4375
"276",44,1936,0,1,5,1,11,1,1,0,2,238.362792140527,1,238,60,1120000,1120000,1120000,0,6,1,0,98,3,11,1120000,4355.5556640625,NA,4355.5556640625,1120000,4355.5556640625
"277",42,1764,0,1,6,1,5,0,1,0,3,258.629844712917,1,259,48,2708333.33333333,2708333.33333333,2708333.33333333,0,7,1,0,21,3,8,2708333.25,13165.5087890625,NA,10694.4443359375,2708333.25,13165.5087890625
"278",63,3969,0,1,3,1,5,0,1,0,2,225.65685940597,1,226,48,882333.416666667,1232333.41666667,882333.416666667,0,4,1,0,58,1,360,882333.4375,4289.12109375,NA,3586.12426757812,882333.4375,4289.12109375
"279",33,1089,1,1,6,1,5,0,1,0,2,225.65685940597,1,226,48,1166473.33333333,1166473.33333333,1166473.33333333,0,7,1,0,11,3,144,1166473.375,5670.3564453125,NA,4861.111328125,1166473.375,5670.3564453125
"280",34,1156,0,1,6,4,7,0,1,1,3,429.27183342678,1,429,40,6500000,7500000,6500000,0,7,1,0,8,1,60,NA,NA,NA,NA,6500000,37916.66796875
"281",34,1156,1,1,6,4,5,0,1,1,3,429.27183342678,1,429,20,0,3800000,0,0,7,1,0,8,2,69,NA,NA,NA,NA,NA,NA
"282",50,2500,1,1,4,1,6,0,1,0,3,290.677546125573,1,291,48,804383.666666667,1154383.66666667,804383.666666667,0,5,1,0,53,1,336,804383.6875,3910.19848632812,NA,3586.12426757812,804383.6875,3910.19848632812
"283",30,900,1,1,6,1,7,0,1,0,3,290.677546125573,1,291,48,1083333.33333333,1083333.33333333,1083333.33333333,0,7,1,0,13,3,48,1083333.375,5266.2041015625,NA,4861.111328125,1083333.375,5266.2041015625
